inst_id,pert_id,split
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:I19,BRD-K48195008,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:I19,BRD-K48195008,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:I19,BRD-K48195008,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:J04,BRD-K33425534,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:J04,BRD-K33425534,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:J04,BRD-K33425534,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:J04,BRD-K33425534,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:J04,BRD-K33425534,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:P09,BRD-A50684349,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:P09,BRD-A50684349,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:P09,BRD-A50684349,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:P09,BRD-A50684349,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:P09,BRD-A50684349,test
CPC009_VCAP_24H_X1_B5_DUO52HI53LO:L24,BRD-K49577446,train
CPC009_VCAP_24H_X2_F1B5_DUO52HI53LO:L24,BRD-K49577446,train
CPC009_VCAP_24H_X4_F1B5_DUO52HI53LO:L24,BRD-K49577446,train
CPC009_VCAP_24H_X5_F1B5_DUO52HI53LO:L24,BRD-K49577446,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:B15,BRD-A79903587,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:B15,BRD-A79903587,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:B15,BRD-A79903587,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:B15,BRD-A79903587,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:B15,BRD-A79903587,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:I17,BRD-K49481516,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:I17,BRD-K49481516,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:I17,BRD-K49481516,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:I17,BRD-K49481516,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:I17,BRD-K49481516,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:K23,BRD-K34776109,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:K23,BRD-K34776109,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:K23,BRD-K34776109,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:K23,BRD-K34776109,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:K23,BRD-K34776109,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:L08,BRD-K60038276,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:L08,BRD-K60038276,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:L08,BRD-K60038276,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:L08,BRD-K60038276,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:L08,BRD-K60038276,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:D23,BRD-K08547377,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:D23,BRD-K08547377,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:D23,BRD-K08547377,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:D23,BRD-K08547377,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:D23,BRD-K08547377,train
CPC010_VCAP_24H_X1_B5_DUO52HI53LO:O24,BRD-K30097969,train
CPC010_VCAP_24H_X2_F1B5_DUO52HI53LO:O24,BRD-K30097969,train
CPC010_VCAP_24H_X3_F1B5_DUO52HI53LO:O24,BRD-K30097969,train
CPC010_VCAP_24H_X4_F1B5_DUO52HI53LO:O24,BRD-K30097969,train
CPC010_VCAP_24H_X5_F2B4_DUO52HI53LO:O24,BRD-K30097969,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:M19,BRD-K59456551,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:M19,BRD-K59456551,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:M19,BRD-K59456551,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:M19,BRD-K59456551,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:M19,BRD-K59456551,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:F23,BRD-A49172652,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:F23,BRD-A49172652,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:F23,BRD-A49172652,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:F23,BRD-A49172652,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:F23,BRD-A49172652,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:H11,BRD-K10961822,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:H11,BRD-K10961822,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:H11,BRD-K10961822,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:H11,BRD-K10961822,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:H11,BRD-K10961822,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:N10,BRD-K27184429,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:N10,BRD-K27184429,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:N10,BRD-K27184429,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:N10,BRD-K27184429,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:N10,BRD-K27184429,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:M08,BRD-K35189033,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:M08,BRD-K35189033,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:M08,BRD-K35189033,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:M08,BRD-K35189033,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:M08,BRD-K35189033,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:G11,BRD-K82795137,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:G11,BRD-K82795137,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:G11,BRD-K82795137,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:G11,BRD-K82795137,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:G11,BRD-K82795137,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:G24,BRD-A11990600,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:G24,BRD-A11990600,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:G24,BRD-A11990600,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:G24,BRD-A11990600,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:G24,BRD-A11990600,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:F16,BRD-K39983086,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:F16,BRD-K39983086,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:F16,BRD-K39983086,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:F16,BRD-K39983086,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:F16,BRD-K39983086,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:O15,BRD-K25433859,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:O15,BRD-K25433859,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:O15,BRD-K25433859,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:O15,BRD-K25433859,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:O15,BRD-K25433859,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:I20,BRD-K19507340,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:I20,BRD-K19507340,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:I20,BRD-K19507340,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:I20,BRD-K19507340,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:I20,BRD-K19507340,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:A14,BRD-K84036904,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:A14,BRD-K84036904,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:A14,BRD-K84036904,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:A14,BRD-K84036904,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:A14,BRD-K84036904,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:B21,BRD-K00532621,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:B21,BRD-K00532621,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:B21,BRD-K00532621,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:B21,BRD-K00532621,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:B21,BRD-K00532621,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:L23,BRD-K37270826,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:L23,BRD-K37270826,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:L23,BRD-K37270826,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:L23,BRD-K37270826,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:L23,BRD-K37270826,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:D05,BRD-K44779798,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:D05,BRD-K44779798,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:D05,BRD-K44779798,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:D05,BRD-K44779798,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:D05,BRD-K44779798,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:G23,BRD-A64977602,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:G23,BRD-A64977602,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:G23,BRD-A64977602,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:G23,BRD-A64977602,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:P17,BRD-A16332958,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:P17,BRD-A16332958,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:P17,BRD-A16332958,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:P17,BRD-A16332958,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:P17,BRD-A16332958,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:F18,BRD-K69470111,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:F18,BRD-K69470111,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:F18,BRD-K69470111,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:F18,BRD-K69470111,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:F18,BRD-K69470111,train
CPC010_VCAP_24H_X1_B5_DUO52HI53LO:P24,BRD-K12102668,test
CPC010_VCAP_24H_X2_F1B5_DUO52HI53LO:P24,BRD-K12102668,test
CPC010_VCAP_24H_X4_F1B5_DUO52HI53LO:P24,BRD-K12102668,test
CPC010_VCAP_24H_X5_F2B4_DUO52HI53LO:P24,BRD-K12102668,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:I08,BRD-K63343048,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:I08,BRD-K63343048,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:I08,BRD-K63343048,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:I08,BRD-K63343048,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:I08,BRD-K63343048,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:L15,BRD-K25394294,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:L15,BRD-K25394294,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:L15,BRD-K25394294,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:L15,BRD-K25394294,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:L15,BRD-K25394294,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:F24,BRD-K13800121,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:F24,BRD-K13800121,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:F24,BRD-K13800121,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:F24,BRD-K13800121,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:F24,BRD-K13800121,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:M03,BRD-K85090592,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:M03,BRD-K85090592,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:M03,BRD-K85090592,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:M03,BRD-K85090592,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:M03,BRD-K85090592,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:P05,BRD-K60511616,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:P05,BRD-K60511616,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:P05,BRD-K60511616,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:P05,BRD-K60511616,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:P05,BRD-K60511616,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:M13,BRD-K49111258,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:M13,BRD-K49111258,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:M13,BRD-K49111258,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:M13,BRD-K49111258,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:M13,BRD-K49111258,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:O05,BRD-K64994968,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:O05,BRD-K64994968,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:O05,BRD-K64994968,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:O05,BRD-K64994968,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:O05,BRD-K64994968,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:E19,BRD-K97181089,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:E19,BRD-K97181089,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:E19,BRD-K97181089,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:E19,BRD-K97181089,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:E19,BRD-K97181089,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:O23,BRD-A39390670,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:O23,BRD-A39390670,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:O23,BRD-A39390670,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:O23,BRD-A39390670,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:H07,BRD-K53857191,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:H07,BRD-K53857191,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:H07,BRD-K53857191,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:H07,BRD-K53857191,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:H07,BRD-K53857191,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:P13,BRD-A97437073,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:P13,BRD-A97437073,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:P13,BRD-A97437073,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:P13,BRD-A97437073,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:P13,BRD-A97437073,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:A09,BRD-A88254928,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:A09,BRD-A88254928,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:A09,BRD-A88254928,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:A09,BRD-A88254928,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:A09,BRD-A88254928,train
CPC009_VCAP_24H_X1_B5_DUO52HI53LO:M22,BRD-A01320529,train
CPC009_VCAP_24H_X2_F1B5_DUO52HI53LO:M22,BRD-A01320529,train
CPC009_VCAP_24H_X4_F1B5_DUO52HI53LO:M22,BRD-A01320529,train
CPC009_VCAP_24H_X5_F1B5_DUO52HI53LO:M22,BRD-A01320529,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:L11,BRD-K82036761,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:L11,BRD-K82036761,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:L11,BRD-K82036761,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:L11,BRD-K82036761,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:L11,BRD-K82036761,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:E24,BRD-A23359898,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:E24,BRD-A23359898,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:E24,BRD-A23359898,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:E24,BRD-A23359898,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:E24,BRD-A23359898,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:N17,BRD-K93645900,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:N17,BRD-K93645900,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:N17,BRD-K93645900,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:N17,BRD-K93645900,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:N17,BRD-K93645900,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:J10,BRD-K21806131,test
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:J10,BRD-K21806131,test
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:J10,BRD-K21806131,test
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:J10,BRD-K21806131,test
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:J10,BRD-K21806131,test
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:P16,BRD-K73999723,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:P16,BRD-K73999723,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:P16,BRD-K73999723,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:P16,BRD-K73999723,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:P16,BRD-K73999723,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:G09,BRD-A22256192,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:G09,BRD-A22256192,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:G09,BRD-A22256192,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:G09,BRD-A22256192,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:G09,BRD-A22256192,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:M16,BRD-K60160658,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:M16,BRD-K60160658,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:M16,BRD-K60160658,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:M16,BRD-K60160658,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:M16,BRD-K60160658,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:B12,BRD-K00603606,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:B12,BRD-K00603606,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:B12,BRD-K00603606,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:B12,BRD-K00603606,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:B12,BRD-K00603606,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:G06,BRD-A92670106,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:G06,BRD-A92670106,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:G06,BRD-A92670106,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:G06,BRD-A92670106,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:G06,BRD-A92670106,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:E12,BRD-K54316499,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:E12,BRD-K54316499,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:E12,BRD-K54316499,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:E12,BRD-K54316499,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:E12,BRD-K54316499,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:O04,BRD-K04196797,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:O04,BRD-K04196797,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:O04,BRD-K04196797,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:O04,BRD-K04196797,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:O04,BRD-K04196797,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:C19,BRD-K57033106,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:C19,BRD-K57033106,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:C19,BRD-K57033106,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:C19,BRD-K57033106,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:C19,BRD-K57033106,train
CPC009_VCAP_24H_X1_B5_DUO52HI53LO:B04,BRD-K81418486,train
CPC009_VCAP_24H_X2_F1B5_DUO52HI53LO:B04,BRD-K81418486,train
CPC009_VCAP_24H_X5_F1B5_DUO52HI53LO:B04,BRD-K81418486,train
CPC010_VCAP_24H_X1_B5_DUO52HI53LO:D02,BRD-K81418486,train
CPC010_VCAP_24H_X2_F1B5_DUO52HI53LO:D02,BRD-K81418486,train
CPC010_VCAP_24H_X3_F1B5_DUO52HI53LO:D02,BRD-K81418486,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:D02,BRD-K81418486,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:D02,BRD-K81418486,train
CPC012_VCAP_24H_X2_B5_DUO52HI53LO:B04,BRD-K81418486,train
CPC012_VCAP_24H_X3_F1B5_DUO52HI53LO:B04,BRD-K81418486,train
CPC012_VCAP_24H_X4_B5_DUO52HI53LO:B04,BRD-K81418486,train
CPC012_VCAP_24H_X5_B5_DUO52HI53LO:B04,BRD-K81418486,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:F12,BRD-K71289571,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:F12,BRD-K71289571,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:F12,BRD-K71289571,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:F12,BRD-K71289571,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:F12,BRD-K71289571,train
CPC011_VCAP_24H_X1_B5_DUO52HI53LO:M20,BRD-A56359832,train
CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:M20,BRD-A56359832,train
CPC011_VCAP_24H_X3_B5_DUO52HI53LO:M20,BRD-A56359832,train
CPC011_VCAP_24H_X4_B5_DUO52HI53LO:M20,BRD-A56359832,train
CPC011_VCAP_24H_X5_B5_DUO52HI53LO:M20,BRD-A56359832,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:N03,BRD-A10977446,test
CPC015_A375_6H_X2_B4_DUO52HI53LO:N03,BRD-A10977446,test
CPC015_A375_6H_X3_B4_DUO52HI53LO:N03,BRD-A10977446,test
CPC015_A375_6H_X1_B4_DUO52HI53LO:P09,BRD-A22032524,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:P09,BRD-A22032524,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:P09,BRD-A22032524,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:J22,BRD-A30815329,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:J22,BRD-A30815329,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:J22,BRD-A30815329,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:C05,BRD-A34205397,test
CPC015_A375_6H_X3_B4_DUO52HI53LO:C05,BRD-A34205397,test
CPC015_A375_6H_X1_B4_DUO52HI53LO:J13,BRD-A40639672,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:J13,BRD-A40639672,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:J13,BRD-A40639672,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:I10,BRD-A41304429,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:I10,BRD-A41304429,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:I10,BRD-A41304429,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:N07,BRD-A48430263,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:N07,BRD-A48430263,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:N07,BRD-A48430263,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:N11,BRD-A49160188,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:N11,BRD-A49160188,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:N11,BRD-A49160188,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:E15,BRD-A55962179,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:E15,BRD-A55962179,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:E15,BRD-A55962179,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:D19,BRD-A65671304,test
CPC015_A375_6H_X2_B4_DUO52HI53LO:D19,BRD-A65671304,test
CPC015_A375_6H_X3_B4_DUO52HI53LO:D19,BRD-A65671304,test
CPC015_A375_6H_X1_B4_DUO52HI53LO:M03,BRD-A67799922,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:M03,BRD-A67799922,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:M03,BRD-A67799922,train
CPC016_A375_6H_X1_B4_DUO52HI53LO:J18,BRD-A97104540,train
CPC016_A375_6H_X2_B4_DUO52HI53LO:J18,BRD-A97104540,train
CPC016_A375_6H_X3_B4_DUO52HI53LO:J18,BRD-A97104540,train
CPC016_A375_6H_X4_B5_DUO52HI53LO:J18,BRD-A97104540,train
CPC016_A375_6H_X5_B5_DUO52HI53LO:J18,BRD-A97104540,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:O06,BRD-K00603606,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:O06,BRD-K00603606,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:O06,BRD-K00603606,train
CPC015_A375_6H_X1_B4_DUO52HI53LO:H17,BRD-K02637541,train
CPC015_A375_6H_X2_B4_DUO52HI53LO:H17,BRD-K02637541,train
CPC015_A375_6H_X3_B4_DUO52HI53LO:H17,BRD-K02637541,train
CPC016_A375_6H_X1_B4_DUO52HI53LO:O21,BRD-K08547377,train
