pert_id,pert_iname,pert_type
TRCN0000315307,YBX1,trt_sh
TRCN0000315309,YBX1,trt_sh
TRCN0000019895,YY1,trt_sh
TRCN0000019898,YY1,trt_sh
TRCN0000297380,YY1,trt_sh
TRCN0000013916,ERG,trt_sh
TRCN0000013917,ERG,trt_sh
TRCN0000001810,ACVR1B,trt_sh
TRCN0000001811,ACVR1B,trt_sh
TRCN0000001812,ACVR1B,trt_sh
TRCN0000001813,ACVR1B,trt_sh
TRCN0000001814,ACVR1B,trt_sh
TRCN0000010151,ACVR1B,trt_sh
TRCN0000010152,ACVR1B,trt_sh
TRCN0000010159,ACVR1B,trt_sh
TRCN0000010160,ACVR1B,trt_sh
TRCN0000195368,ACVR1B,trt_sh
TRCN0000010076,ADK,trt_sh
TRCN0000010077,ADK,trt_sh
TRCN0000010078,ADK,trt_sh
TRCN0000010079,ADK,trt_sh
TRCN0000010080,ADK,trt_sh
TRCN0000000562,AKT2,trt_sh
TRCN0000000563,AKT2,trt_sh
TRCN0000000564,AKT2,trt_sh
TRCN0000000565,AKT2,trt_sh
TRCN0000009819,AKT2,trt_sh
TRCN0000009820,AKT2,trt_sh
TRCN0000039968,AKT2,trt_sh
TRCN0000039969,AKT2,trt_sh
TRCN0000039970,AKT2,trt_sh
TRCN0000001956,AMHR2,trt_sh
TRCN0000001957,AMHR2,trt_sh
TRCN0000001958,AMHR2,trt_sh
TRCN0000001959,AMHR2,trt_sh
TRCN0000001960,AMHR2,trt_sh
TRCN0000051343,ARSG,trt_sh
TRCN0000051344,ARSG,trt_sh
TRCN0000051345,ARSG,trt_sh
TRCN0000051346,ARSG,trt_sh
TRCN0000051347,ARSG,trt_sh
TRCN0000037569,CALM1,trt_sh
TRCN0000037570,CALM1,trt_sh
TRCN0000037571,CALM1,trt_sh
TRCN0000037572,CALM1,trt_sh
TRCN0000037573,CALM1,trt_sh
TRCN0000000466,CAMK2B,trt_sh
TRCN0000000467,CAMK2B,trt_sh
TRCN0000000468,CAMK2B,trt_sh
TRCN0000000470,CAMK2B,trt_sh
TRCN0000000476,CAMK2G,trt_sh
TRCN0000000477,CAMK2G,trt_sh
TRCN0000000478,CAMK2G,trt_sh
TRCN0000000479,CAMK2G,trt_sh
TRCN0000000480,CAMK2G,trt_sh
TRCN0000057593,CD2,trt_sh
TRCN0000057594,CD2,trt_sh
TRCN0000057595,CD2,trt_sh
TRCN0000057596,CD2,trt_sh
TRCN0000057597,CD2,trt_sh
TRCN0000006991,CDK11A,trt_sh
TRCN0000006992,CDK11A,trt_sh
TRCN0000006993,CDK11A,trt_sh
TRCN0000006994,CDK11A,trt_sh
TRCN0000006995,CDK11A,trt_sh
TRCN0000000362,CDK4,trt_sh
TRCN0000000363,CDK4,trt_sh
TRCN0000000364,CDK4,trt_sh
TRCN0000000365,CDK4,trt_sh
TRCN0000009876,CDK4,trt_sh
TRCN0000010472,CDK4,trt_sh
TRCN0000010520,CDK4,trt_sh
TRCN0000018364,CDK4,trt_sh
TRCN0000195484,CDK4,trt_sh
TRCN0000000592,CDK7,trt_sh
TRCN0000000593,CDK7,trt_sh
TRCN0000000594,CDK7,trt_sh
TRCN0000000595,CDK7,trt_sh
TRCN0000000596,CDK7,trt_sh
TRCN0000006046,CHKA,trt_sh
TRCN0000006047,CHKA,trt_sh
TRCN0000006048,CHKA,trt_sh
TRCN0000006049,CHKA,trt_sh
TRCN0000006050,CHKA,trt_sh
TRCN0000052668,CIB4,trt_sh
TRCN0000052669,CIB4,trt_sh
TRCN0000052670,CIB4,trt_sh
TRCN0000052671,CIB4,trt_sh
TRCN0000052672,CIB4,trt_sh
TRCN0000174248,CIB4,trt_sh
TRCN0000006313,CIT,trt_sh
TRCN0000006315,CIT,trt_sh
TRCN0000006316,CIT,trt_sh
TRCN0000006317,CIT,trt_sh
TRCN0000000754,CLK1,trt_sh
TRCN0000000755,CLK1,trt_sh
TRCN0000000756,CLK1,trt_sh
TRCN0000000757,CLK1,trt_sh
TRCN0000000758,CLK1,trt_sh
TRCN0000006378,CRKL,trt_sh
TRCN0000006379,CRKL,trt_sh
TRCN0000006380,CRKL,trt_sh
TRCN0000006381,CRKL,trt_sh
TRCN0000349645,CRKL,trt_sh
TRCN0000001590,CSF1R,trt_sh
TRCN0000001591,CSF1R,trt_sh
TRCN0000001592,CSF1R,trt_sh
TRCN0000010644,CSF1R,trt_sh
TRCN0000010645,CSF1R,trt_sh
TRCN0000000607,CSNK2A1,trt_sh
TRCN0000000608,CSNK2A1,trt_sh
TRCN0000000609,CSNK2A1,trt_sh
TRCN0000000610,CSNK2A1,trt_sh
TRCN0000001986,CSNK2A1,trt_sh
TRCN0000001987,CSNK2A1,trt_sh
TRCN0000010673,CSNK2A1,trt_sh
TRCN0000003794,CSNK2B,trt_sh
TRCN0000003795,CSNK2B,trt_sh
TRCN0000003796,CSNK2B,trt_sh
TRCN0000003797,CSNK2B,trt_sh
TRCN0000010818,CSNK2B,trt_sh
TRCN0000199170,CSNK2B,trt_sh
TRCN0000199450,CSNK2B,trt_sh
TRCN0000199873,CSNK2B,trt_sh
TRCN0000199893,CSNK2B,trt_sh
TRCN0000199960,CSNK2B,trt_sh
TRCN0000000519,DAPK3,trt_sh
TRCN0000000520,DAPK3,trt_sh
TRCN0000000521,DAPK3,trt_sh
TRCN0000000522,DAPK3,trt_sh
TRCN0000009944,DAPK3,trt_sh
TRCN0000009945,DAPK3,trt_sh
TRCN0000009954,DAPK3,trt_sh
TRCN0000009958,DAPK3,trt_sh
TRCN0000009959,DAPK3,trt_sh
TRCN0000055426,DAPK3,trt_sh
TRCN0000009932,DCK,trt_sh
TRCN0000009933,DCK,trt_sh
TRCN0000009940,DCK,trt_sh
TRCN0000009941,DCK,trt_sh
TRCN0000194818,DCK,trt_sh
TRCN0000195182,DCK,trt_sh
TRCN0000196362,DCK,trt_sh
TRCN0000196649,DCK,trt_sh
TRCN0000006078,DGKA,trt_sh
TRCN0000006079,DGKA,trt_sh
TRCN0000006081,DGKA,trt_sh
TRCN0000006082,DGKA,trt_sh
TRCN0000006074,DGUOK,trt_sh
TRCN0000006075,DGUOK,trt_sh
TRCN0000006076,DGUOK,trt_sh
TRCN0000006077,DGUOK,trt_sh
TRCN0000010993,DGUOK,trt_sh
TRCN0000006101,DLG1,trt_sh
TRCN0000006102,DLG1,trt_sh
TRCN0000006103,DLG1,trt_sh
TRCN0000006105,DLG1,trt_sh
TRCN0000006106,DLG2,trt_sh
TRCN0000006107,DLG2,trt_sh
TRCN0000006108,DLG2,trt_sh
TRCN0000006109,DLG2,trt_sh
TRCN0000006110,DLG2,trt_sh
TRCN0000006394,DTYMK,trt_sh
TRCN0000006395,DTYMK,trt_sh
TRCN0000006396,DTYMK,trt_sh
TRCN0000006397,DTYMK,trt_sh
TRCN0000011018,DTYMK,trt_sh
TRCN0000195640,DTYMK,trt_sh
TRCN0000196953,DTYMK,trt_sh
TRCN0000199082,DTYMK,trt_sh
TRCN0000199534,DTYMK,trt_sh
TRCN0000199535,DTYMK,trt_sh
TRCN0000006408,EPHA3,trt_sh
TRCN0000006409,EPHA3,trt_sh
TRCN0000006410,EPHA3,trt_sh
TRCN0000006411,EPHA3,trt_sh
TRCN0000006412,EPHA3,trt_sh
TRCN0000194718,EPHA3,trt_sh
TRCN0000196546,EPHA3,trt_sh
TRCN0000196830,EPHA3,trt_sh
TRCN0000006413,EPHA5,trt_sh
TRCN0000006414,EPHA5,trt_sh
TRCN0000006415,EPHA5,trt_sh
TRCN0000006416,EPHA5,trt_sh
TRCN0000006417,EPHA5,trt_sh
TRCN0000194954,EPHA5,trt_sh
TRCN0000195067,EPHA5,trt_sh
TRCN0000195490,EPHA5,trt_sh
TRCN0000196845,EPHA5,trt_sh
TRCN0000006418,EPHA7,trt_sh
TRCN0000006419,EPHA7,trt_sh
TRCN0000006420,EPHA7,trt_sh
TRCN0000194873,EPHA7,trt_sh
TRCN0000195051,EPHA7,trt_sh
TRCN0000196713,EPHA7,trt_sh
TRCN0000197070,EPHA7,trt_sh
TRCN0000001345,EPHA8,trt_sh
TRCN0000001346,EPHA8,trt_sh
TRCN0000001348,EPHA8,trt_sh
TRCN0000001349,EPHA8,trt_sh
TRCN0000195445,EPHA8,trt_sh
TRCN0000195591,EPHA8,trt_sh
TRCN0000196492,EPHA8,trt_sh
TRCN0000196913,EPHA8,trt_sh
TRCN0000197138,EPHA8,trt_sh
TRCN0000000817,EPHB1,trt_sh
TRCN0000000818,EPHB1,trt_sh
TRCN0000000819,EPHB1,trt_sh
TRCN0000000820,EPHB1,trt_sh
TRCN0000000821,EPHB1,trt_sh
TRCN0000006427,EPHB3,trt_sh
TRCN0000006428,EPHB3,trt_sh
TRCN0000006429,EPHB3,trt_sh
TRCN0000006430,EPHB3,trt_sh
TRCN0000011020,EPHB3,trt_sh
TRCN0000001772,EPHB4,trt_sh
TRCN0000001773,EPHB4,trt_sh
TRCN0000001774,EPHB4,trt_sh
TRCN0000001775,EPHB4,trt_sh
TRCN0000010651,EPHB4,trt_sh
TRCN0000000619,ERBB3,trt_sh
TRCN0000000620,ERBB3,trt_sh
TRCN0000000621,ERBB3,trt_sh
TRCN0000000622,ERBB3,trt_sh
TRCN0000000623,ERBB3,trt_sh
TRCN0000009835,ERBB3,trt_sh
TRCN0000010344,ERBB3,trt_sh
TRCN0000040108,ERBB3,trt_sh
TRCN0000040109,ERBB3,trt_sh
TRCN0000001408,ERBB4,trt_sh
TRCN0000001409,ERBB4,trt_sh
TRCN0000001410,ERBB4,trt_sh
TRCN0000001411,ERBB4,trt_sh
TRCN0000009836,ERBB4,trt_sh
TRCN0000010345,ERBB4,trt_sh
TRCN0000018328,ERBB4,trt_sh
TRCN0000039688,ERBB4,trt_sh
TRCN0000039689,ERBB4,trt_sh
TRCN0000000530,ERN1,trt_sh
TRCN0000000531,ERN1,trt_sh
TRCN0000000366,FGFR2,trt_sh
TRCN0000000367,FGFR2,trt_sh
TRCN0000000368,FGFR2,trt_sh
TRCN0000000369,FGFR2,trt_sh
TRCN0000000370,FGFR2,trt_sh
TRCN0000000628,FGFR4,trt_sh
TRCN0000000629,FGFR4,trt_sh
TRCN0000000630,FGFR4,trt_sh
TRCN0000010530,FGFR4,trt_sh
TRCN0000010531,FGFR4,trt_sh
TRCN0000001593,FGR,trt_sh
TRCN0000001594,FGR,trt_sh
TRCN0000001595,FGR,trt_sh
TRCN0000001596,FGR,trt_sh
TRCN0000001597,FGR,trt_sh
TRCN0000197132,FGR,trt_sh
TRCN0000199350,FGR,trt_sh
TRCN0000199582,FGR,trt_sh
TRCN0000199653,FGR,trt_sh
TRCN0000199966,FGR,trt_sh
TRCN0000000636,FLT4,trt_sh
TRCN0000000637,FLT4,trt_sh
TRCN0000199420,FLT4,trt_sh
TRCN0000199669,FLT4,trt_sh
TRCN0000199905,FLT4,trt_sh
TRCN0000006136,FXN,trt_sh
TRCN0000006137,FXN,trt_sh
TRCN0000006138,FXN,trt_sh
TRCN0000006139,FXN,trt_sh
TRCN0000010996,FXN,trt_sh
TRCN0000003097,FYN,trt_sh
TRCN0000003098,FYN,trt_sh
TRCN0000003099,FYN,trt_sh
TRCN0000003100,FYN,trt_sh
TRCN0000003101,FYN,trt_sh
TRCN0000002154,GAK,trt_sh
TRCN0000002155,GAK,trt_sh
TRCN0000002158,GAK,trt_sh
TRCN0000196463,GAK,trt_sh
TRCN0000196794,GAK,trt_sh
TRCN0000199033,GAK,trt_sh
TRCN0000037644,GK2,trt_sh
TRCN0000037645,GK2,trt_sh
TRCN0000037646,GK2,trt_sh
TRCN0000037647,GK2,trt_sh
TRCN0000194910,GK2,trt_sh
TRCN0000195234,GK2,trt_sh
TRCN0000196302,GK2,trt_sh
TRCN0000196782,GK2,trt_sh
TRCN0000000987,GRK4,trt_sh
TRCN0000000988,GRK4,trt_sh
TRCN0000000990,GRK4,trt_sh
TRCN0000194891,GRK4,trt_sh
TRCN0000196375,GRK4,trt_sh
TRCN0000196505,GRK4,trt_sh
TRCN0000196675,GRK4,trt_sh
TRCN0000197064,GRK4,trt_sh
TRCN0000000840,GRK5,trt_sh
TRCN0000000841,GRK5,trt_sh
TRCN0000000842,GRK5,trt_sh
TRCN0000000843,GRK5,trt_sh
TRCN0000010557,GRK5,trt_sh
TRCN0000000533,GUCY2F,trt_sh
TRCN0000000535,GUCY2F,trt_sh
TRCN0000000536,GUCY2F,trt_sh
TRCN0000000537,GUCY2F,trt_sh
TRCN0000194894,GUCY2F,trt_sh
TRCN0000196444,GUCY2F,trt_sh
TRCN0000196589,GUCY2F,trt_sh
TRCN0000199008,GUCY2F,trt_sh
TRCN0000199360,GUCY2F,trt_sh
TRCN0000009968,HCK,trt_sh
TRCN0000009969,HCK,trt_sh
TRCN0000009970,HCK,trt_sh
TRCN0000009971,HCK,trt_sh
TRCN0000018915,IKBKB,trt_sh
TRCN0000018916,IKBKB,trt_sh
TRCN0000018917,IKBKB,trt_sh
TRCN0000353621,IKBKB,trt_sh
TRCN0000018919,IKBKB,trt_sh
TRCN0000010101,LYN,trt_sh
TRCN0000010104,LYN,trt_sh
TRCN0000010105,LYN,trt_sh
TRCN0000010106,LYN,trt_sh
TRCN0000010107,LYN,trt_sh
TRCN0000007005,MAP2K2,trt_sh
TRCN0000007006,MAP2K2,trt_sh
TRCN0000007007,MAP2K2,trt_sh
TRCN0000007008,MAP2K2,trt_sh
TRCN0000011062,MAP2K2,trt_sh
TRCN0000195037,MAP2K2,trt_sh
TRCN0000195427,MAP2K2,trt_sh
TRCN0000196991,MAP2K2,trt_sh
TRCN0000199043,MAP2K2,trt_sh
TRCN0000199414,MAP2K2,trt_sh
TRCN0000001466,MAP2K5,trt_sh
TRCN0000001467,MAP2K5,trt_sh
TRCN0000001469,MAP2K5,trt_sh
TRCN0000320676,MAP2K5,trt_sh
TRCN0000196513,MAP2K5,trt_sh
TRCN0000197077,MAP2K5,trt_sh
TRCN0000199430,MAP2K5,trt_sh
TRCN0000199610,MAP2K5,trt_sh
TRCN0000199800,MAP2K5,trt_sh
TRCN0000021564,MAP3K11,trt_sh
TRCN0000021565,MAP3K11,trt_sh
TRCN0000021566,MAP3K11,trt_sh
TRCN0000021567,MAP3K11,trt_sh
TRCN0000021568,MAP3K11,trt_sh
TRCN0000002305,MAP3K3,trt_sh
TRCN0000002306,MAP3K3,trt_sh
TRCN0000002307,MAP3K3,trt_sh
TRCN0000010692,MAP3K3,trt_sh
TRCN0000000991,MAP3K5,trt_sh
TRCN0000000992,MAP3K5,trt_sh
TRCN0000000993,MAP3K5,trt_sh
TRCN0000000994,MAP3K5,trt_sh
TRCN0000000995,MAP3K5,trt_sh
TRCN0000001829,MAP4K4,trt_sh
TRCN0000001830,MAP4K4,trt_sh
TRCN0000001831,MAP4K4,trt_sh
TRCN0000001832,MAP4K4,trt_sh
TRCN0000001833,MAP4K4,trt_sh
TRCN0000010039,MAPK1,trt_sh
TRCN0000010040,MAPK1,trt_sh
TRCN0000010041,MAPK1,trt_sh
TRCN0000010050,MAPK1,trt_sh
TRCN0000195120,MAPK1,trt_sh
TRCN0000195472,MAPK1,trt_sh
TRCN0000195517,MAPK1,trt_sh
TRCN0000197285,MAPK1,trt_sh
TRCN0000199434,MAPK1,trt_sh
TRCN0000000827,MAPK13,trt_sh
TRCN0000000828,MAPK13,trt_sh
TRCN0000000829,MAPK13,trt_sh
TRCN0000009973,MAPK13,trt_sh
TRCN0000009978,MAPK13,trt_sh
TRCN0000055428,MAPK13,trt_sh
TRCN0000009980,MAPK13,trt_sh
TRCN0000009981,MAPK13,trt_sh
TRCN0000010556,MAPK13,trt_sh
TRCN0000001568,MAPK6,trt_sh
TRCN0000001569,MAPK6,trt_sh
TRCN0000001570,MAPK6,trt_sh
TRCN0000001571,MAPK6,trt_sh
TRCN0000010642,MAPK6,trt_sh
TRCN0000194711,MAPK6,trt_sh
TRCN0000195172,MAPK6,trt_sh
TRCN0000195285,MAPK6,trt_sh
TRCN0000196364,MAPK6,trt_sh
TRCN0000196731,MAPK6,trt_sh
TRCN0000352709,MAPK8,trt_sh
TRCN0000001056,MAPK8,trt_sh
TRCN0000001057,MAPK8,trt_sh
TRCN0000010580,MAPK8,trt_sh
TRCN0000010581,MAPK8,trt_sh
TRCN0000194860,MAPK8,trt_sh
TRCN0000196304,MAPK8,trt_sh
TRCN0000196371,MAPK8,trt_sh
TRCN0000196820,MAPK8,trt_sh
TRCN0000196850,MAPK8,trt_sh
TRCN0000002219,MATK,trt_sh
TRCN0000002220,MATK,trt_sh
TRCN0000002221,MATK,trt_sh
TRCN0000002222,MATK,trt_sh
TRCN0000002223,MATK,trt_sh
TRCN0000006096,MKNK2,trt_sh
TRCN0000006097,MKNK2,trt_sh
TRCN0000006099,MKNK2,trt_sh
TRCN0000006100,MKNK2,trt_sh
TRCN0000199237,MKNK2,trt_sh
TRCN0000199614,MKNK2,trt_sh
TRCN0000199708,MKNK2,trt_sh
TRCN0000199855,MKNK2,trt_sh
TRCN0000006126,MPP2,trt_sh
TRCN0000006127,MPP2,trt_sh
TRCN0000006128,MPP2,trt_sh
TRCN0000006130,MPP2,trt_sh
TRCN0000006131,MPP3,trt_sh
TRCN0000006132,MPP3,trt_sh
TRCN0000006133,MPP3,trt_sh
TRCN0000006134,MPP3,trt_sh
TRCN0000006135,MPP3,trt_sh
TRCN0000038674,MTOR,trt_sh
TRCN0000038675,MTOR,trt_sh
TRCN0000038676,MTOR,trt_sh
TRCN0000038677,MTOR,trt_sh
TRCN0000038678,MTOR,trt_sh
TRCN0000039783,MTOR,trt_sh
TRCN0000039784,MTOR,trt_sh
TRCN0000039785,MTOR,trt_sh
TRCN0000039787,MTOR,trt_sh
TRCN0000002164,MUSK,trt_sh
TRCN0000002165,MUSK,trt_sh
TRCN0000002166,MUSK,trt_sh
TRCN0000002167,MUSK,trt_sh
TRCN0000010683,MUSK,trt_sh
TRCN0000021579,NEK1,trt_sh
TRCN0000021580,NEK1,trt_sh
TRCN0000021581,NEK1,trt_sh
TRCN0000021583,NEK1,trt_sh
TRCN0000000948,NEK2,trt_sh
TRCN0000000950,NEK2,trt_sh
TRCN0000000952,NEK2,trt_sh
TRCN0000010166,NME4,trt_sh
TRCN0000010167,NME4,trt_sh
TRCN0000010168,NME4,trt_sh
TRCN0000010169,NME4,trt_sh
TRCN0000010170,NME4,trt_sh
TRCN0000007325,NPR1,trt_sh
TRCN0000007326,NPR1,trt_sh
TRCN0000007327,NPR1,trt_sh
TRCN0000007328,NPR1,trt_sh
TRCN0000007329,NPR1,trt_sh
TRCN0000001992,NTRK1,trt_sh
TRCN0000001994,NTRK1,trt_sh
TRCN0000001995,NTRK1,trt_sh
TRCN0000001996,NTRK1,trt_sh
TRCN0000052663,PCK2,trt_sh
TRCN0000052664,PCK2,trt_sh
TRCN0000052665,PCK2,trt_sh
TRCN0000052666,PCK2,trt_sh
TRCN0000052667,PCK2,trt_sh
TRCN0000038689,PDGFRL,trt_sh
TRCN0000038690,PDGFRL,trt_sh
TRCN0000038691,PDGFRL,trt_sh
TRCN0000038692,PDGFRL,trt_sh
TRCN0000038693,PDGFRL,trt_sh
TRCN0000006264,PDK4,trt_sh
TRCN0000006266,PDK4,trt_sh
TRCN0000006267,PDK4,trt_sh
TRCN0000006268,PDK4,trt_sh
TRCN0000037959,PFKFB2,trt_sh
TRCN0000037960,PFKFB2,trt_sh
TRCN0000037961,PFKFB2,trt_sh
TRCN0000037962,PFKFB2,trt_sh
TRCN0000037963,PFKFB2,trt_sh
TRCN0000006201,PHKG1,trt_sh
TRCN0000006202,PHKG1,trt_sh
TRCN0000006203,PHKG1,trt_sh
TRCN0000006205,PHKG1,trt_sh
TRCN0000000398,PHKG2,trt_sh
TRCN0000000399,PHKG2,trt_sh
TRCN0000000400,PHKG2,trt_sh
TRCN0000000401,PHKG2,trt_sh
TRCN0000010056,PHKG2,trt_sh
TRCN0000010065,PHKG2,trt_sh
TRCN0000010068,PHKG2,trt_sh
TRCN0000010069,PHKG2,trt_sh
TRCN0000195430,PHKG2,trt_sh
TRCN0000001627,PIM2,trt_sh
TRCN0000001628,PIM2,trt_sh
TRCN0000001629,PIM2,trt_sh
TRCN0000001630,PIM2,trt_sh
TRCN0000001631,PIM2,trt_sh
TRCN0000061499,PLXNA2,trt_sh
TRCN0000061501,PLXNA2,trt_sh
TRCN0000061502,PLXNA2,trt_sh
TRCN0000001790,PRKCQ,trt_sh
TRCN0000001792,PRKCQ,trt_sh
TRCN0000001794,PRKCQ,trt_sh
TRCN0000195468,PRKCQ,trt_sh
TRCN0000197035,PRKCQ,trt_sh
TRCN0000197216,PRKCQ,trt_sh
TRCN0000001218,PRKCZ,trt_sh
TRCN0000001219,PRKCZ,trt_sh
TRCN0000001220,PRKCZ,trt_sh
TRCN0000001221,PRKCZ,trt_sh
TRCN0000001222,PRKCZ,trt_sh
TRCN0000010112,PRKCZ,trt_sh
TRCN0000010114,PRKCZ,trt_sh
TRCN0000010120,PRKCZ,trt_sh
TRCN0000010121,PRKCZ,trt_sh
TRCN0000001947,PRKD2,trt_sh
TRCN0000001948,PRKD2,trt_sh
TRCN0000001949,PRKD2,trt_sh
TRCN0000001950,PRKD2,trt_sh
TRCN0000010670,PRKD2,trt_sh
TRCN0000006255,PRKDC,trt_sh
TRCN0000006256,PRKDC,trt_sh
TRCN0000006257,PRKDC,trt_sh
TRCN0000006258,PRKDC,trt_sh
TRCN0000006259,PRKDC,trt_sh
TRCN0000194719,PRKDC,trt_sh
TRCN0000194985,PRKDC,trt_sh
TRCN0000000996,PRKG1,trt_sh
TRCN0000000997,PRKG1,trt_sh
TRCN0000000998,PRKG1,trt_sh
TRCN0000010026,PRKG1,trt_sh
TRCN0000010030,PRKG1,trt_sh
TRCN0000010031,PRKG1,trt_sh
TRCN0000010032,PRKG1,trt_sh
TRCN0000010033,PRKG1,trt_sh
TRCN0000055432,PRKG1,trt_sh
TRCN0000194729,PRKG1,trt_sh
TRCN0000001507,PRKG2,trt_sh
TRCN0000001508,PRKG2,trt_sh
TRCN0000001509,PRKG2,trt_sh
TRCN0000001510,PRKG2,trt_sh
TRCN0000001511,PRKG2,trt_sh
TRCN0000195033,PRKG2,trt_sh
TRCN0000196975,PRKG2,trt_sh
TRCN0000197044,PRKG2,trt_sh
TRCN0000197105,PRKG2,trt_sh
TRCN0000000719,PRPF4B,trt_sh
TRCN0000000720,PRPF4B,trt_sh
TRCN0000000721,PRPF4B,trt_sh
TRCN0000000722,PRPF4B,trt_sh
TRCN0000000723,PRPF4B,trt_sh
TRCN0000000769,PTK2B,trt_sh
TRCN0000000771,PTK2B,trt_sh
TRCN0000010544,PTK2B,trt_sh
TRCN0000010545,PTK2B,trt_sh
TRCN0000194657,PTK2B,trt_sh
TRCN0000195241,PTK2B,trt_sh
TRCN0000196917,PTK2B,trt_sh
TRCN0000199334,PTK2B,trt_sh
TRCN0000199771,PTK2B,trt_sh
TRCN0000037599,RFK,trt_sh
TRCN0000037600,RFK,trt_sh
TRCN0000037601,RFK,trt_sh
TRCN0000037602,RFK,trt_sh
TRCN0000037603,RFK,trt_sh
TRCN0000002024,ROR1,trt_sh
TRCN0000002025,ROR1,trt_sh
TRCN0000002026,ROR1,trt_sh
TRCN0000002027,ROR1,trt_sh
TRCN0000002028,ROR1,trt_sh
TRCN0000009866,SGK1,trt_sh
TRCN0000009867,SGK1,trt_sh
TRCN0000010432,SGK1,trt_sh
TRCN0000040173,SGK1,trt_sh
TRCN0000040174,SGK1,trt_sh
TRCN0000040176,SGK1,trt_sh
TRCN0000040177,SGK1,trt_sh
TRCN0000194957,SGK1,trt_sh
TRCN0000196562,SGK1,trt_sh
TRCN0000000695,STK16,trt_sh
TRCN0000000696,STK16,trt_sh
TRCN0000000697,STK16,trt_sh
TRCN0000000698,STK16,trt_sh
TRCN0000000699,STK16,trt_sh
TRCN0000010214,STK38,trt_sh
TRCN0000010215,STK38,trt_sh
TRCN0000010216,STK38,trt_sh
TRCN0000194856,STK38,trt_sh
TRCN0000196524,STK38,trt_sh
TRCN0000197233,STK38,trt_sh
TRCN0000199774,STK38,trt_sh
TRCN0000010441,TGFBR1,trt_sh
TRCN0000010442,TGFBR1,trt_sh
TRCN0000010443,TGFBR1,trt_sh
TRCN0000039774,TGFBR1,trt_sh
TRCN0000039775,TGFBR1,trt_sh
TRCN0000039776,TGFBR1,trt_sh
TRCN0000194693,TGFBR1,trt_sh
TRCN0000195626,TGFBR1,trt_sh
TRCN0000001535,TRIB1,trt_sh
TRCN0000001536,TRIB1,trt_sh
TRCN0000001537,TRIB1,trt_sh
TRCN0000001539,TRIB1,trt_sh
TRCN0000064453,TXNDC3,trt_sh
TRCN0000064454,TXNDC3,trt_sh
TRCN0000064455,TXNDC3,trt_sh
TRCN0000064456,TXNDC3,trt_sh
TRCN0000064457,TXNDC3,trt_sh
TRCN0000000909,VRK3,trt_sh
TRCN0000000910,VRK3,trt_sh
TRCN0000000911,VRK3,trt_sh
TRCN0000000912,VRK3,trt_sh
TRCN0000314963,VRK3,trt_sh
TRCN0000010234,VRK3,trt_sh
TRCN0000010235,VRK3,trt_sh
TRCN0000010236,VRK3,trt_sh
TRCN0000010563,VRK3,trt_sh
TRCN0000059357,ABCB7,trt_sh
TRCN0000059364,ABCC1,trt_sh
TRCN0000059366,ABCC1,trt_sh
TRCN0000059367,ABCC1,trt_sh
TRCN0000060183,ABCC10,trt_sh
TRCN0000060186,ABCC10,trt_sh
TRCN0000059403,ABCC3,trt_sh
TRCN0000059406,ABCC3,trt_sh
TRCN0000005264,ABCC4,trt_sh
TRCN0000005265,ABCC4,trt_sh
TRCN0000060303,ABCC5,trt_sh
TRCN0000060304,ABCC5,trt_sh
TRCN0000060307,ABCC5,trt_sh
TRCN0000001500,ABL1,trt_sh
TRCN0000001501,ABL1,trt_sh
TRCN0000001502,ABL1,trt_sh
TRCN0000010289,ABL1,trt_sh
TRCN0000039899,ABL1,trt_sh
TRCN0000039900,ABL1,trt_sh
TRCN0000039901,ABL1,trt_sh
TRCN0000039902,ABL1,trt_sh
TRCN0000028508,ACADM,trt_sh
TRCN0000028509,ACADM,trt_sh
TRCN0000028564,ACADM,trt_sh
TRCN0000035629,ACAT2,trt_sh
TRCN0000035631,ACAT2,trt_sh
TRCN0000035633,ACAT2,trt_sh
TRCN0000045518,ACSL1,trt_sh
TRCN0000045519,ACSL1,trt_sh
TRCN0000045520,ACSL1,trt_sh
TRCN0000026476,ADH5,trt_sh
TRCN0000026484,ADH5,trt_sh
TRCN0000006022,AK2,trt_sh
TRCN0000006026,AK2,trt_sh
TRCN0000046420,AKR1A1,trt_sh
TRCN0000046422,AKR1A1,trt_sh
TRCN0000036546,AKR1C1,trt_sh
TRCN0000036547,AKR1C1,trt_sh
TRCN0000025694,AKR1C3,trt_sh
TRCN0000038984,AKR7A2,trt_sh
TRCN0000038985,AKR7A2,trt_sh
TRCN0000038986,AKR7A2,trt_sh
TRCN0000027257,ALDH5A1,trt_sh
TRCN0000027278,ALDH5A1,trt_sh
TRCN0000027309,ALDH5A1,trt_sh
TRCN0000028542,ALDH6A1,trt_sh
TRCN0000028558,ALDH6A1,trt_sh
TRCN0000028424,ALDH7A1,trt_sh
TRCN0000028447,ALDH7A1,trt_sh
TRCN0000028463,ALDH7A1,trt_sh
TRCN0000013563,ATF1,trt_sh
TRCN0000013567,ATF1,trt_sh
TRCN0000013568,ATF3,trt_sh
TRCN0000013569,ATF3,trt_sh
TRCN0000013572,ATF3,trt_sh
TRCN0000013575,ATF4,trt_sh
TRCN0000000656,AURKA,trt_sh
TRCN0000000657,AURKA,trt_sh
TRCN0000000776,AURKB,trt_sh
TRCN0000000777,AURKB,trt_sh
TRCN0000034840,B4GALT1,trt_sh
